Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
4775	-27070.78	-26847.37	-223.4086	0.02875766	2.519061e-05	0.07949545	0.07857916	0.326749	0.283255	0.130925	0.259071	6.47879e-22	3.80491e-11	7.58096e-05	3.99992	0.0110816	0.544614	0.0221949	0.00785945	0.39925	0.0149996	210.0329
4780	-27076.05	-26851.75	-224.2915	0.01207108	2.29135e-05	0.07683584	0.07503668	0.320993	0.285677	0.132044	0.261286	7.4498e-51	1.29211e-25	7.5034e-11	4	0.00719096	0.507965	0.0183143	0.00918194	0.434511	0.0228371	208.1094
4785	-27082.48	-26857.94	-224.5452	0.02469391	2.541838e-05	0.07664898	0.07283339	0.315436	0.289158	0.138644	0.256763	2.32558e-25	7.21134e-13	1.4624e-05	3.99999	0.007468	0.4979	0.0331855	0.0131604	0.425901	0.0223846	211.5922
4790	-27083.45	-26858.82	-224.6373	0.0646393	2.425322e-05	0.08957193	0.09205929	0.315436	0.289158	0.138644	0.256763	2.69377e-10	2.44603e-05	0.0194841	3.98049	0.00759958	0.538398	0.0341293	0.0135123	0.38649	0.0198715	223.299
4795	-27080.19	-26860.08	-220.1087	0.01657766	2.4826e-05	0.06583957	0.05979812	0.328259	0.279179	0.130316	0.262246	2.69464e-37	7.76795e-19	4.88203e-08	4	0.00655936	0.546032	0.0277477	0.0141651	0.396737	0.00875907	207.6499
4800	-27071.81	-26849.45	-222.3576	0.04324401	2.481484e-05	0.03705185	0.0322014	0.326356	0.286737	0.127233	0.259674	6.66306e-15	1.2187e-07	0.00215855	3.99784	0.00768778	0.53675	0.0287568	0.00517093	0.411165	0.0104695	184.8798
4805	-27071.82	-26849.98	-221.8453	0.01432185	2.629912e-05	0.04185914	0.03954077	0.326356	0.286737	0.127233	0.259674	5.1327e-43	1.0723e-21	3.17466e-09	4	0.0104337	0.535479	0.0325781	0.00515869	0.410192	0.00615824	184.992
4810	-27089.01	-26863.11	-225.8975	0.0528291	2.461907e-05	0.04446622	0.02848966	0.318102	0.291147	0.129189	0.261561	2.23353e-12	2.22949e-06	0.00720981	3.99279	0.0099567	0.535281	0.0250518	0.00472846	0.402809	0.0221731	189.0379
4815	-27079.27	-26855.82	-223.447	0.0528206	2.394956e-05	0.03662922	0.03598412	0.318102	0.291147	0.129189	0.261561	2.22412e-12	2.2248e-06	0.0072035	3.99279	0.010097	0.542826	0.0208071	0.00393781	0.408486	0.0138468	182.6847
4820	-27083.51	-26860.9	-222.6092	0.02458189	2.416153e-05	0.05018856	0.03900427	0.327175	0.275268	0.132874	0.264683	1.80067e-25	6.34558e-13	1.38682e-05	3.99999	0.00889189	0.520099	0.0220493	0.00141328	0.432874	0.0146734	204.5872
4825	-27079.18	-26856.23	-222.9423	0.05653506	2.494493e-05	0.05420633	0.04662084	0.320776	0.289441	0.130275	0.259507	1.24673e-11	5.26577e-06	0.0102997	3.9897	0.0110292	0.533837	0.0260384	0.00480053	0.412307	0.0119877	193.3188
4830	-27071.25	-26849.49	-221.7565	0.06340927	2.654611e-05	0.04896618	0.04823178	0.323189	0.284439	0.130913	0.261459	1.77734e-10	1.98706e-05	0.0178738	3.98211	0.0113634	0.54225	0.0258723	0.00271025	0.409677	0.00812707	183.9941
4835	-27077.51	-26856.24	-221.2691	0.01005463	2.737912e-05	0.03941714	0.034627	0.322906	0.28419	0.131675	0.26123	7.40704e-61	1.28862e-30	6.30483e-13	4	0.00544422	0.508992	0.0303052	0.0126447	0.428047	0.0145671	194.1996
4840	-27084.29	-26860.16	-224.1266	0.06842506	2.656768e-05	0.03003933	0.02534825	0.323512	0.283936	0.131557	0.260996	8.81888e-10	4.42437e-05	0.0249192	3.97504	0.00977946	0.503804	0.0307149	0.00690904	0.433833	0.0149596	200.387
4845	-27080.6	-26857.87	-222.729	0.07979964	2.563359e-05	0.03924924	0.03497702	0.326756	0.282574	0.130926	0.259744	1.58045e-08	0.000187119	0.0453451	3.95447	0.00784733	0.504135	0.0263784	0.0137864	0.440285	0.0075679	194.0526
4850	-27076.08	-26854.45	-221.6298	0.03937494	2.712281e-05	0.04128409	0.04228444	0.326756	0.282574	0.130926	0.259744	2.85702e-16	2.52441e-08	0.00112329	3.99888	0.00779609	0.508501	0.0240483	0.0165752	0.435446	0.00763344	178.2106
4855	-27077.82	-26859.33	-218.4879	0.05124382	2.868775e-05	0.05364059	0.0425716	0.326536	0.282384	0.135347	0.255733	9.92086e-13	1.48608e-06	0.00609287	3.99391	0.0127071	0.533845	0.0217431	0.0122069	0.412049	0.00744905	177.92
4860	-27082.41	-26865.44	-216.9708	0.05377772	2.743656e-05	0.04877167	0.03891065	0.316491	0.281233	0.138834	0.263441	3.54773e-12	2.80965e-06	0.00793609	3.99206	0.0122567	0.5438	0.0209724	0.0117742	0.404105	0.00709155	181.4795
4865	-27075.3	-26857.2	-218.1016	0.04606902	2.710174e-05	0.05476418	0.04746843	0.324773	0.288502	0.127214	0.259511	4.75558e-14	3.25506e-07	0.00324476	3.99675	0.00672015	0.548123	0.0186986	0.0150545	0.392868	0.0185362	193.6913
4870	-27070.54	-26853.12	-217.4265	0.01358014	2.778135e-05	0.05484555	0.05375999	0.324773	0.288502	0.127214	0.259511	2.59679e-45	7.62761e-23	1.05998e-09	4	0.00733003	0.567563	0.0245098	0.0149385	0.371541	0.014118	177.7927
4875	-27065.04	-26847.84	-217.1963	0.04297698	3.061214e-05	0.07857681	0.06619075	0.327641	0.282218	0.128338	0.261802	5.45992e-15	1.10323e-07	0.00207121	3.99793	0.0071301	0.54815	0.0236715	0.004892	0.402521	0.0136351	182.0322
4880	-27072.28	-26854.08	-218.1965	0.04297698	2.896099e-05	0.0723478	0.06692059	0.327721	0.283015	0.128049	0.261214	5.45992e-15	1.10323e-07	0.00207121	3.99793	0.0110483	0.530061	0.0132942	0.00710015	0.434173	0.00432237	181.6809
4885	-27070.81	-26853.35	-217.4605	0.02854014	2.631983e-05	0.05611981	0.05005991	0.326213	0.281713	0.132062	0.260012	4.48698e-22	3.16653e-11	7.02473e-05	3.99993	0.0132676	0.517386	0.0247544	0.0165816	0.423791	0.00421901	172.1785
4890	-27073.17	-26856.41	-216.7623	0.0461988	3.042884e-05	0.04110693	0.03701382	0.326401	0.282303	0.13299	0.258305	5.17494e-14	3.39551e-07	0.00330214	3.9967	0.0097379	0.522028	0.0178176	0.0171005	0.427593	0.00572312	146.5495
4895	-27070.08	-26853.04	-217.0397	0.02267329	3.197813e-05	0.04850363	0.02815457	0.326401	0.282303	0.13299	0.258305	1.56272e-27	5.91244e-14	5.17989e-06	3.99999	0.010398	0.557413	0.0185816	0.00575587	0.391983	0.0158684	159.3722
4900	-27069.72	-26855.84	-213.8857	0.02730244	3.08573e-05	0.05880472	0.04470676	0.327708	0.280054	0.13599	0.256248	4.96291e-23	1.05322e-11	4.44906e-05	3.99996	0.00445247	0.556165	0.0265175	0.00374666	0.391105	0.0180138	155.0823
4905	-27071.35	-26855.38	-215.9774	0.05488028	3.140415e-05	0.05186584	0.04801938	0.32631	0.284196	0.135409	0.254085	5.95371e-12	3.6394e-06	0.00883574	3.99116	0.00961149	0.50399	0.0347885	0.0037757	0.442443	0.0053912	175.8498
4910	-27074.81	-26859.58	-215.2289	0.03816391	3.167992e-05	0.04918988	0.04614857	0.328143	0.285793	0.130552	0.255512	9.34976e-17	1.44427e-08	0.000890998	3.99911	0.0131273	0.486488	0.031959	0.00389658	0.449099	0.0154297	164.2021
4915	-27076.79	-26858.7	-218.0912	0.0150242	3.144764e-05	0.06375046	0.04350267	0.325947	0.28242	0.134335	0.257298	4.73694e-41	1.03006e-20	8.11821e-09	4	0.00483276	0.546804	0.0316545	0.00736688	0.395745	0.0135966	150.0134
4920	-27076.27	-26860.27	-216.0038	0.05310062	3.496038e-05	0.08720689	0.07896147	0.328273	0.284436	0.128157	0.259134	2.55414e-12	2.38409e-06	0.00741322	3.99258	0.0059318	0.570831	0.0303581	0.00722271	0.379537	0.00611954	140.8368
4925	-27076.91	-26859.28	-217.6283	0.008448039	2.954631e-05	0.07778932	0.05782255	0.32226	0.284393	0.134251	0.259095	3.0369e-72	2.60964e-36	2.73345e-15	4	0.00669534	0.549531	0.0160818	0.00845077	0.41221	0.00703089	157.4491
4930	-27071.35	-26858.44	-212.9123	0.01461937	3.176017e-05	0.06939808	0.06312395	0.324393	0.281843	0.134393	0.25937	3.68002e-42	2.87115e-21	4.77762e-09	4	0.00672791	0.552204	0.01616	0.00681904	0.414215	0.00387436	141.7029
4935	-27082.4	-26865.52	-216.8748	0.0620387	2.694255e-05	0.05617995	0.0595256	0.327231	0.284309	0.135569	0.252892	1.09675e-10	1.5611e-05	0.0161704	3.98381	0.0132644	0.512265	0.0175718	0.00382404	0.450294	0.00278107	176.5398
4940	-27076.56	-26862.44	-214.1209	0.0968052	2.97963e-05	0.06712913	0.05872916	0.327231	0.284309	0.135569	0.252892	3.33382e-07	0.000858119	0.0852952	3.91385	0.0177461	0.501894	0.0285692	0.00381838	0.441178	0.00679521	178.4048
4945	-27075.19	-26860.59	-214.5978	0.05878818	3.122225e-05	0.06712913	0.06932705	0.323223	0.280826	0.132154	0.263797	3.18974e-11	8.42116e-06	0.0125157	3.98748	0.0166804	0.520652	0.0268537	0.0120083	0.414686	0.00911968	159.7122
4950	-27068.81	-26853.78	-215.0304	0.02644183	3.330449e-05	0.06072882	0.04847009	0.321817	0.284926	0.135607	0.25765	9.50797e-24	4.61029e-12	3.15786e-05	3.99997	0.0139857	0.526073	0.0271332	0.00534339	0.419003	0.00846188	143.2732
4955	-27065.86	-26851.93	-213.929	0.02220739	3.182881e-05	0.06072882	0.04943368	0.324653	0.280396	0.133452	0.261499	4.33338e-28	3.11356e-14	3.96962e-06	4	0.00937455	0.526906	0.0271762	0.00535185	0.419667	0.0115249	142.1467
4960	-27062.8	-26845.53	-217.2674	0.003158053	3.070641e-05	0.03423897	0.02787357	0.326301	0.281654	0.129218	0.262826	1.27739e-191	5.35464e-96	4.61585e-40	4	0.00746638	0.531906	0.0242845	0.00540264	0.423649	0.0072913	150.2382
4965	-27074	-26859.09	-214.9043	0.07720101	3.09851e-05	0.04743302	0.05135833	0.325432	0.289658	0.130892	0.254018	8.81066e-09	0.000139742	0.0401695	3.95969	0.0103908	0.542726	0.025365	0.012412	0.383644	0.0254623	171.5656
4970	-27069.83	-26852.65	-217.1782	0.05961097	3.013684e-05	0.05125741	0.03203768	0.324652	0.282165	0.132885	0.260298	4.41623e-11	9.90809e-06	0.0133896	3.9866	0.0106402	0.555754	0.0202115	0.00440574	0.392853	0.0161364	164.0851
4975	-27074.97	-26859.5	-215.4701	0.04475769	3.135252e-05	0.05204857	0.03203768	0.323311	0.284071	0.130561	0.262057	1.96973e-14	2.09512e-07	0.00270266	3.9973	0.0147204	0.505854	0.0286726	0.00454956	0.431089	0.0151144	150.4722
4980	-27077.29	-26862.9	-214.3906	0.04068761	3.13292e-05	0.048642	0.03430982	0.322959	0.283761	0.131509	0.261771	8.89439e-16	4.45362e-08	0.00142161	3.99858	0.0176749	0.544964	0.0288082	0.00308504	0.401434	0.00403346	132.9444
4985	-27066.13	-26850.71	-215.4264	0.06131766	3.23937e-05	0.04106993	0.03340813	0.323213	0.283984	0.131612	0.26119	8.43416e-11	1.36906e-05	0.0153129	3.98467	0.0158644	0.549818	0.0207903	0.00311251	0.40501	0.00540466	152.3687
4990	-27071.59	-26853.55	-218.0335	0.04021179	3.25974e-05	0.05751536	0.03305451	0.323291	0.284897	0.13128	0.260532	5.94373e-16	3.64085e-08	0.0013076	3.99869	0.00936715	0.560541	0.0192189	0.00686827	0.391338	0.0126666	142.8572
4995	-27066.22	-26847.88	-218.3445	0.05051629	2.912356e-05	0.06956755	0.05378166	0.322611	0.284298	0.133107	0.259984	6.72038e-13	1.22318e-06	0.00562001	3.99438	0.00571049	0.527789	0.0180862	0.00594445	0.433993	0.00847713	172.424
5000	-27074.37	-26855.99	-218.3822	0.02752826	3.042001e-05	0.04708586	0.03114824	0.32297	0.284148	0.133037	0.259846	7.52689e-23	1.29704e-11	4.85055e-05	3.99995	0.00558768	0.516438	0.0176972	0.0112647	0.444903	0.0041092	154.8573
5005	-27075.81	-26856.58	-219.2286	0.01646884	2.894721e-05	0.04237034	0.02436315	0.32297	0.284148	0.133037	0.259846	1.55074e-37	5.8929e-19	4.35322e-08	4	0.00865911	0.527776	0.0165236	0.0148403	0.423915	0.00828606	163.6234
5010	-27075.16	-26855.02	-220.1392	0.03817474	2.736577e-05	0.03655065	0.03584299	0.32301	0.284183	0.132929	0.259878	9.44659e-17	1.45173e-08	0.000892904	3.99911	0.00898511	0.547646	0.0171457	0.0031358	0.417445	0.00564274	191.0171
5015	-27074.2	-26855.07	-219.1261	0.02333973	2.776226e-05	0.03450082	0.02222486	0.329322	0.283447	0.128026	0.259205	8.95446e-27	1.41521e-13	7.44069e-06	3.99999	0.00602337	0.546901	0.0171224	0.00442332	0.416878	0.00865185	169.2958
5020	-27069.71	-26850.76	-218.951	0.04745668	2.903665e-05	0.03649341	0.03098162	0.326106	0.280679	0.136542	0.256674	1.14614e-13	5.05272e-07	0.00389419	3.99611	0.00600364	0.546403	0.0176821	0.00712897	0.416497	0.00628526	183.7354
5025	-27069.96	-26853.4	-216.5576	0.02452195	3.155074e-05	0.03996422	0.03361055	0.323473	0.278413	0.135439	0.262674	1.56881e-25	5.92301e-13	1.34772e-05	3.99999	0.0114972	0.543997	0.0176042	0.00631112	0.414664	0.00592679	157.6072
5030	-27075.83	-26857.12	-218.7047	0.09661551	3.112811e-05	0.044152	0.03260006	0.319724	0.286751	0.13387	0.259655	3.24149e-07	0.000846167	0.0848009	3.91435	0.00917414	0.55815	0.0180622	0.00664798	0.401884	0.00608099	162.8927
5035	-27068.73	-26851.69	-217.0395	0.02605564	2.73321e-05	0.044152	0.03307495	0.320018	0.287014	0.133075	0.259893	4.37151e-24	3.12618e-12	2.68774e-05	3.99997	0.00854441	0.563477	0.0283495	0.00398791	0.386316	0.00932458	177.1202
5040	-27069.38	-26851.89	-217.4947	0.02755065	2.761178e-05	0.0483798	0.03888896	0.319517	0.286564	0.134433	0.259486	7.84124e-23	1.32384e-11	4.89189e-05	3.99995	0.00828548	0.546401	0.0190396	0.00872196	0.398064	0.0194874	155.0604
5045	-27076.83	-26858.89	-217.9392	0.02311289	3.034522e-05	0.04601526	0.03094164	0.322965	0.285788	0.128961	0.262287	4.99914e-27	1.05744e-13	6.59318e-06	3.99999	0.012728	0.526854	0.0282109	0.00720023	0.405172	0.0198353	147.726
5050	-27077.95	-26859.77	-218.1879	0.02973895	2.873307e-05	0.05808398	0.04833018	0.322965	0.285788	0.128961	0.262287	3.17859e-21	8.42711e-11	0.000105441	3.99989	0.0111263	0.568523	0.0337973	0.00654555	0.35973	0.0202784	166.5526
5055	-27070.8	-26852.74	-218.055	0.01205094	3.101182e-05	0.05755387	0.04433123	0.322965	0.285788	0.128961	0.262287	6.14928e-51	1.17392e-25	7.21056e-11	4	0.00482975	0.536453	0.0219199	0.0101167	0.421098	0.00558215	166.5526
5060	-27070.86	-26853.05	-217.8156	0.01774064	3.079985e-05	0.05624969	0.04626848	0.328498	0.287593	0.12897	0.254939	6.4742e-35	1.20394e-17	1.52254e-07	4	0.00827176	0.564899	0.0230823	0.00395349	0.388101	0.0116924	174.414
5065	-27075.05	-26857.05	-217.9916	0.01233744	2.808019e-05	0.04908549	0.04797983	0.326445	0.287871	0.130498	0.255186	8.89084e-50	4.46363e-25	1.25516e-10	4	0.00955418	0.500936	0.0266609	0.00362294	0.448271	0.0109558	179.8044
5070	-27067.68	-26849.36	-218.3232	0.04093921	2.850252e-05	0.06294109	0.06102964	0.325887	0.283779	0.130275	0.260059	1.09657e-15	4.94499e-08	0.0014847	3.99852	0.00917968	0.513572	0.0252042	0.00379417	0.436776	0.0114736	172.9436
5075	-27081.61	-26861	-220.6125	0.05084551	2.650968e-05	0.06414175	0.05631502	0.32016	0.287822	0.130837	0.26118	8.02675e-13	1.33676e-06	0.00583093	3.99417	0.0064217	0.518856	0.0253276	0.00381275	0.438915	0.00666725	218.6071
5080	-27090.04	-26864.91	-225.1301	0.00712745	2.255986e-05	0.06167023	0.06623325	0.320722	0.281902	0.129379	0.267997	1.89746e-85	6.52382e-43	4.97347e-18	4	0.0102041	0.56004	0.0229871	0.0108423	0.384717	0.0112098	202.6039
5085	-27077.92	-26855.18	-222.7453	0.01751916	2.503188e-05	0.05438072	0.05356727	0.32165	0.281347	0.134107	0.262895	2.41088e-35	7.34697e-18	1.24038e-07	4	0.00878501	0.562777	0.0230994	0.012979	0.386597	0.00576262	214.4741
5090	-27080.16	-26857.18	-222.9816	0.06505879	2.602429e-05	0.04323173	0.04358881	0.331134	0.281278	0.132089	0.255499	3.09304e-10	2.62096e-05	0.0200509	3.97992	0.00695597	0.564775	0.0273809	0.0130251	0.38208	0.00578311	185.9221
5095	-27079.01	-26858.48	-220.5289	0.03912407	2.556817e-05	0.04226125	0.0321737	0.328258	0.278428	0.130942	0.262372	2.27974e-16	2.25505e-08	0.00107191	3.99893	0.00947464	0.49637	0.0248126	0.0144789	0.434968	0.019895	188.6118
5100	-27077.23	-26856.07	-221.159	0.05752236	2.695151e-05	0.04058402	0.03448864	0.328621	0.278736	0.129982	0.262661	1.89881e-11	6.49802e-06	0.0112389	3.98875	0.00978395	0.512575	0.0259873	0.0103591	0.42075	0.0205445	199.6226
5105	-27078.51	-26857.09	-221.4218	0.04752562	2.543468e-05	0.04125272	0.04261984	0.327706	0.277961	0.132402	0.261931	1.19573e-13	5.16085e-07	0.00392855	3.99607	0.00517118	0.490801	0.0292544	0.0220627	0.443478	0.00923264	193.6925
5110	-27076.82	-26854.7	-222.1174	0.005563734	2.637634e-05	0.05578517	0.05824804	0.327706	0.277961	0.132402	0.261931	3.44661e-109	8.7937e-55	5.88975e-23	4	0.0143938	0.494493	0.0294744	0.00288875	0.446814	0.0119367	179.4643
5115	-27079.28	-26857.26	-222.0179	0.04595185	2.428749e-05	0.05259233	0.05105592	0.323995	0.289601	0.128561	0.257844	4.40442e-14	3.13261e-07	0.00319355	3.99681	0.0143478	0.49291	0.0293801	0.00307794	0.451554	0.00873041	218.1449
5120	-27079.43	-26855.6	-223.827	0.02882512	2.532074e-05	0.06264849	0.05105592	0.32747	0.284069	0.127851	0.26061	7.2525e-22	4.02568e-11	7.76047e-05	3.99992	0.0114654	0.533839	0.0244691	0.00684683	0.411514	0.0118659	180.4458
5125	-27071.82	-26850.12	-221.7005	0.03401241	2.356567e-05	0.06999037	0.06719871	0.32747	0.284069	0.127851	0.26061	1.1106e-18	1.57464e-09	0.000355273	3.99964	0.00548647	0.521465	0.0230847	0.0029044	0.44372	0.00333951	189.3456
5130	-27073.98	-26853.07	-220.9103	0.04739149	2.424614e-05	0.06108365	0.05823081	0.32307	0.28776	0.12651	0.26266	1.101e-13	4.95226e-07	0.00386188	3.99614	0.0133924	0.572005	0.0243124	0.00319529	0.383431	0.00366318	197.9874
5135	-27070.98	-26851.59	-219.3821	0.02296754	2.587369e-05	0.06406268	0.05623376	0.323997	0.287461	0.126873	0.261668	3.42021e-27	8.74664e-14	6.0939e-06	3.99999	0.00750575	0.582294	0.0280568	0.00866359	0.36823	0.00524996	191.1744
5140	-27073.37	-26854.34	-219.0302	0.02626693	2.776135e-05	0.05726531	0.04982242	0.32346	0.281057	0.132278	0.263205	6.7064e-24	3.87201e-12	2.93727e-05	3.99997	0.0064415	0.527264	0.0314012	0.00905362	0.417627	0.00821311	174.1124
5145	-27083.24	-26861.73	-221.5081	0.0432531	2.879842e-05	0.05689873	0.03508796	0.319459	0.285078	0.135513	0.25995	6.70805e-15	1.22281e-07	0.00216157	3.99784	0.00571837	0.534263	0.0328859	0.00988317	0.408328	0.00892114	169.1306
5150	-27066.54	-26847.83	-218.7015	0.005661626	2.772622e-05	0.05151901	0.03768312	0.321521	0.286918	0.129933	0.261628	2.56099e-107	7.58011e-54	1.44e-22	4	0.00667658	0.539672	0.0267854	0.00222808	0.413927	0.0107112	178.9732
5155	-27080.07	-26860.03	-220.0383	0.02412231	2.644933e-05	0.05151901	0.04653698	0.321521	0.286918	0.129933	0.261628	6.14956e-26	3.70846e-13	1.10974e-05	3.99999	0.00595944	0.541587	0.0197198	0.00658824	0.415396	0.0107492	165.5001
5160	-27073.81	-26854.82	-218.9857	0.01788119	2.758686e-05	0.04887126	0.04276969	0.323032	0.282923	0.132381	0.261664	1.19658e-34	1.63673e-17	1.72948e-07	4	0.0076117	0.535475	0.0252063	0.00416855	0.418026	0.00951246	203.8083
5165	-27074.72	-26854.28	-220.4354	0.02611166	2.504867e-05	0.0502827	0.03765087	0.323531	0.28387	0.132824	0.259775	4.90004e-24	3.30976e-12	2.75213e-05	3.99997	0.00829375	0.535107	0.025189	0.00416569	0.417739	0.00950592	184.2734
5170	-27078.93	-26855.92	-223.0055	0.02996539	2.510302e-05	0.04622287	0.0296993	0.325182	0.283178	0.1325	0.259141	4.52063e-21	1.00497e-10	0.000113433	3.99989	0.0054715	0.556283	0.0231197	0.00903395	0.389655	0.0164368	181.3242
5175	-27079.56	-26856.77	-222.7912	0.06115656	2.440479e-05	0.04787494	0.03545445	0.32583	0.283792	0.132787	0.257591	7.94673e-11	1.32893e-05	0.015125	3.98486	0.00738223	0.495957	0.0268311	0.0116622	0.443948	0.0142196	160.258
5180	-27084.24	-26861.2	-223.0392	0.01234356	2.722132e-05	0.0475171	0.04389567	0.32583	0.283792	0.132787	0.257591	9.40011e-50	4.58969e-25	1.26975e-10	4	0.0084956	0.57461	0.0150729	0.0138839	0.38023	0.0077078	196.8526
5185	-27077.36	-26854.11	-223.2505	0.03829209	2.503993e-05	0.0685614	0.0590694	0.324419	0.283339	0.135061	0.25718	1.05584e-16	1.53477e-08	0.000913749	3.99909	0.00930063	0.495036	0.0273725	0.00838657	0.453263	0.0066404	212.3434
5190	-27078.06	-26854.03	-224.0335	0.01128997	2.487083e-05	0.07055467	0.05392252	0.324234	0.283155	0.134973	0.257638	2.63912e-54	2.43213e-27	1.44286e-11	4	0.0083107	0.517102	0.0200734	0.0162205	0.429817	0.00847716	173.9854
5195	-27081.92	-26861.04	-220.8805	0.02354682	2.599719e-05	0.06794181	0.06551888	0.317693	0.29068	0.13225	0.259377	1.5097e-26	1.83755e-13	8.29233e-06	3.99999	0.00793109	0.511149	0.0268793	0.0161022	0.424869	0.0130693	169.3136
5200	-27071.74	-26848.96	-222.7851	0.009465203	2.496257e-05	0.07403362	0.06114884	0.319573	0.286483	0.133033	0.260911	1.38317e-64	1.76102e-32	1.0615e-13	4	0.00735172	0.550402	0.0198294	0.00998537	0.402239	0.0101917	181.3401
5205	-27075.54	-26849.64	-225.8973	0.006047862	2.608766e-05	0.07615876	0.07810244	0.319573	0.286483	0.133033	0.260911	1.58351e-100	1.88481e-50	3.69524e-21	4	0.00848723	0.543884	0.0224892	0.0199006	0.397476	0.00776352	201.5292
5210	-27085.41	-26860.74	-224.6643	0.03120941	2.34323e-05	0.07615876	0.07810244	0.328739	0.282624	0.131241	0.257396	2.85745e-20	2.52636e-10	0.000166283	3.99983	0.00688199	0.528001	0.0306332	0.0193195	0.409668	0.00549636	186.3326
5215	-27084.62	-26860.2	-224.4195	0.02454844	2.495614e-05	0.08971249	0.0854166	0.33311	0.279857	0.128711	0.258323	1.6675e-25	6.10645e-13	1.36489e-05	3.99999	0.00741209	0.568672	0.0198063	0.0116603	0.369351	0.0230988	200.9407
5220	-27080.99	-26854.14	-226.8521	0.03283081	2.55874e-05	0.07977869	0.0854166	0.323552	0.287949	0.129198	0.259301	2.56195e-19	7.56365e-10	0.000262083	3.99974	0.00530633	0.543039	0.0173093	0.0101903	0.409649	0.0145059	194.2652
5225	-27097.82	-26869.78	-228.0417	0.0885541	2.410862e-05	0.07354117	0.08286236	0.333146	0.271671	0.131421	0.263762	8.79083e-08	0.000440975	0.064719	3.93484	0.00518409	0.530529	0.0242038	0.00995552	0.402734	0.027394	248.4223
5230	-27077.11	-26853.19	-223.9259	0.03487443	2.60169e-05	0.07863804	0.07083255	0.324334	0.282158	0.131732	0.261776	3.04108e-18	2.60546e-09	0.000437825	3.99956	0.00698522	0.544811	0.0209376	0.0135274	0.403607	0.0101314	177.092
5235	-27080.94	-26851.16	-229.7851	0.003875874	2.407057e-05	0.08653972	0.09000982	0.323511	0.28477	0.131398	0.260322	2.59253e-156	2.41214e-78	9.7984e-33	4	0.00887296	0.532855	0.0210407	0.00673566	0.417704	0.0127915	200.7813
5240	-27078.08	-26855.99	-222.0894	0.05968331	2.674711e-05	0.05578426	0.04673055	0.323511	0.28477	0.131398	0.260322	4.54242e-11	1.00486e-05	0.0134681	3.98652	0.00506218	0.534917	0.0210986	0.00676172	0.41932	0.012841	182.6766
5245	-27075.56	-26851.94	-223.62	0.07979042	2.564878e-05	0.06639473	0.06754007	0.324983	0.286066	0.132185	0.256766	1.57729e-08	0.000186932	0.0453263	3.95449	0.00566926	0.534483	0.0210814	0.00695608	0.41898	0.0128306	192.1339
