Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
3015	-27029.54	-26856.1	-173.4328	0.024493	0.0001979735	0.853043	0.8300446	0.325674	0.280722	0.133552	0.260052	1.46743e-25	5.72844e-13	1.32917e-05	3.99999	0.0062223	0.541024	0.0368689	0.00566288	0.406339	0.00388281	25.7428
3020	-27032.53	-26857.86	-174.6732	0.07599546	0.0001996876	0.8540253	0.8297489	0.331308	0.282248	0.129567	0.256877	6.62798e-09	0.000121216	0.0378664	3.96201	0.00708294	0.578003	0.0317534	0.00522411	0.370672	0.00726493	22.76864
3025	-27035.33	-26861.26	-174.0675	0.05929194	0.0002040009	0.8565292	0.8289036	0.329254	0.286696	0.128764	0.255285	3.897e-11	9.30767e-06	0.0130466	3.98694	0.00988963	0.578146	0.0312752	0.00697456	0.365088	0.00862606	25.49802
3030	-27027.31	-26851.73	-175.5811	0.005738669	0.0001909362	0.8557462	0.8298729	0.329194	0.285965	0.130208	0.254634	6.85565e-106	3.92187e-53	2.84852e-22	4	0.0122917	0.543982	0.019991	0.00673592	0.413789	0.00321057	24.7247
3035	-27036.24	-26861.56	-174.6736	0.0280235	0.0002223073	0.8572453	0.8310861	0.332679	0.278406	0.131586	0.257329	1.83264e-22	2.02378e-11	5.83391e-05	3.99994	0.0114598	0.531236	0.028406	0.011415	0.411511	0.00597165	23.42943
3040	-27022.93	-26851.5	-171.4205	0.01710487	0.0002090989	0.8587931	0.8311512	0.332163	0.277975	0.13192	0.257942	3.54693e-36	2.81814e-18	8.33403e-08	4	0.0112352	0.527142	0.0360316	0.0113271	0.408339	0.00592562	23.42943
3045	-27025.64	-26853.61	-172.0311	0.01009236	0.0002194603	0.8568154	0.8307322	0.33184	0.277704	0.131791	0.258665	1.24029e-60	1.66749e-30	7.01666e-13	4	0.0128024	0.513982	0.0262482	0.00908119	0.424534	0.0133521	24.7013
3050	-27030.24	-26861.36	-168.8785	0.02453176	0.000212673	0.8571718	0.8305579	0.331216	0.276588	0.130432	0.261763	1.60467e-25	5.99032e-13	1.35405e-05	3.99999	0.0128819	0.517173	0.0264112	0.00262227	0.427169	0.0137421	25.77487
3055	-27021.63	-26853.8	-167.8321	0.02724517	0.00021952	0.8582027	0.8293443	0.331357	0.276705	0.130487	0.261451	4.4605e-23	9.98496e-12	4.35163e-05	3.99996	0.0100469	0.529207	0.0275913	0.00444364	0.414568	0.0141429	25.90557
3060	-27021.15	-26850.39	-170.7587	0.01075172	0.0002036139	0.8556572	0.8302955	0.325958	0.283209	0.13012	0.260714	5.64762e-57	1.12515e-28	4.02963e-12	4	0.00740418	0.53836	0.0183074	0.00770493	0.421739	0.00648422	23.46257
3065	-27023.21	-26855.29	-167.9139	0.01580472	0.0002250725	0.8537348	0.8280423	0.325958	0.283209	0.13012	0.260714	4.51264e-39	1.00531e-19	2.08968e-08	4	0.0120919	0.519113	0.0251337	0.0080631	0.415057	0.0205405	21.85769
3070	-27019.39	-26849.53	-169.8619	0.01717785	0.0002186157	0.8538733	0.8287198	0.32313	0.289426	0.128991	0.258452	5.00476e-36	3.34753e-18	8.9512e-08	4	0.0111217	0.520671	0.0291371	0.00715194	0.41656	0.0153581	21.71154
3075	-27027.91	-26856.9	-171.0077	0.03043063	0.0002238787	0.8533828	0.8293964	0.329228	0.283387	0.132793	0.254591	9.1694e-21	1.43122e-10	0.000131357	3.99987	0.0128866	0.530336	0.0190482	0.00432505	0.424293	0.00911074	23.85163
3080	-27024.26	-26853.37	-170.8882	0.03980489	0.00022891	0.8526545	0.8283295	0.328099	0.282415	0.132644	0.256843	4.17869e-16	3.05287e-08	0.00121545	3.99878	0.0125783	0.530424	0.0157536	0.00564092	0.424363	0.0112398	20.9555
3085	-27021.98	-26853.51	-168.4689	0.03567127	0.000231558	0.8540292	0.8289733	0.323563	0.28672	0.132722	0.256995	7.38946e-18	4.06113e-09	0.000526351	3.99947	0.00763408	0.520099	0.0308886	0.0118734	0.414071	0.0154344	23.62088
3090	-27022.87	-26854.41	-168.4661	0.01351655	0.0002086695	0.8525259	0.8292543	0.324363	0.288208	0.131943	0.255486	1.60643e-45	5.99933e-23	9.59439e-10	4	0.00665081	0.532633	0.0177116	0.0121595	0.424051	0.00679418	22.54449
3095	-27022.25	-26854.37	-167.8824	0.0425349	0.0002287432	0.8494614	0.8251568	0.324669	0.285033	0.131831	0.258467	3.90499e-15	9.33034e-08	0.00193212	3.99807	0.00726645	0.52535	0.0243584	0.0105839	0.419953	0.0124875	23.94584
3100	-27030.31	-26857.59	-172.7241	0.007807312	0.0002040857	0.8496222	0.8226987	0.321962	0.28824	0.133486	0.256312	4.3036e-78	3.10675e-39	1.6713e-16	4	0.00640907	0.527554	0.0244606	0.0106283	0.421715	0.00923229	24.86187
3105	-27036.6	-26860.98	-175.6274	0.02809527	0.0001882198	0.8509795	0.823672	0.321244	0.287596	0.13542	0.25574	2.07949e-22	2.15576e-11	5.98886e-05	3.99994	0.00576095	0.543378	0.019244	0.00942512	0.408995	0.0131973	26.96317
3110	-27037.37	-26861.6	-175.7704	0.02819864	0.0001987137	0.8519296	0.8225446	0.31841	0.29197	0.134226	0.255394	2.49175e-22	2.35978e-11	6.21783e-05	3.99994	0.00915466	0.532329	0.0246181	0.00155519	0.408675	0.0236689	25.7998
3115	-27038.98	-26860.7	-178.2829	0.0263214	0.000193769	0.8512205	0.8201057	0.320815	0.291233	0.130629	0.257323	7.48024e-24	4.08928e-12	3.00457e-05	3.99997	0.00673558	0.542137	0.0237512	0.00204896	0.416205	0.00912273	25.80275
3120	-27037.93	-26862.26	-175.6618	0.05877702	0.0001894439	0.8510877	0.8202419	0.31982	0.290329	0.132666	0.257185	3.17549e-11	8.40234e-06	0.0125041	3.98749	0.00860323	0.52905	0.0292815	0.00424029	0.423643	0.00518208	26.40629
3125	-27032.73	-26854.78	-177.9463	0.06358612	0.000188956	0.8500312	0.8194535	0.323775	0.27665	0.134307	0.265267	1.88871e-10	2.04834e-05	0.0181006	3.98188	0.00719831	0.527747	0.0246375	0.00741392	0.422599	0.0104038	25.79418
3130	-27027.15	-26853.77	-173.3802	0.0581129	0.0001925679	0.8486091	0.82081	0.319365	0.286502	0.132478	0.261654	2.42549e-11	7.34376e-06	0.0118244	3.98817	0.0059517	0.536527	0.0250474	0.00896476	0.411054	0.0124558	26.11734
3135	-27027.63	-26853.23	-174.3968	0.03631604	0.0002090869	0.8481835	0.820401	0.319365	0.286502	0.132478	0.261654	1.47308e-17	5.73364e-09	0.00060732	3.99939	0.0116897	0.527563	0.019741	0.0110069	0.419961	0.0100384	24.72601
3140	-27028.45	-26859.38	-169.0726	0.011081	0.0002173667	0.8481879	0.8217074	0.321498	0.285658	0.132045	0.260799	2.60524e-55	7.64168e-28	8.92386e-12	4	0.00607807	0.522914	0.0266666	0.014029	0.424184	0.00612923	27.90699
3145	-27031.86	-26861.89	-169.9731	0.07773392	0.0001934865	0.8474368	0.8206367	0.324073	0.281265	0.131774	0.262888	9.96403e-09	0.000148601	0.0412077	3.95864	0.00620687	0.533994	0.0272317	0.0175711	0.411763	0.00323292	25.6126
3150	-27029.54	-26858.14	-171.4034	0.06146333	0.0002235757	0.844333	0.8215235	0.322494	0.287758	0.134816	0.254932	8.8982e-11	1.4062e-05	0.015484	3.9845	0.00839315	0.534795	0.0272725	0.00999597	0.412381	0.00716192	21.82969
3155	-27028.68	-26859.54	-169.1397	0.02274258	0.0002072906	0.842984	0.8231352	0.328206	0.28183	0.134891	0.255073	1.88268e-27	6.48951e-14	5.38399e-06	3.99999	0.00819437	0.534359	0.026989	0.00976798	0.413582	0.00710746	24.64683
3160	-27028.93	-26861.08	-167.8465	0.02506764	0.0002157349	0.8431952	0.8232731	0.321106	0.284914	0.136337	0.257643	5.37025e-25	1.0958e-12	1.73968e-05	3.99998	0.00823705	0.537143	0.0257821	0.00809821	0.415736	0.00500381	22.5348
3165	-27024.08	-26853.97	-170.108	0.01818458	0.0002335081	0.8431532	0.8230105	0.324972	0.285847	0.130694	0.258487	4.3618e-34	3.12484e-17	2.26186e-07	4	0.00818645	0.537713	0.0295124	0.00225855	0.413183	0.00914727	19.83218
3170	-27029.69	-26858.93	-170.7584	0.01465031	0.0002246657	0.8403627	0.823253	0.332677	0.28344	0.129593	0.25429	4.49589e-42	3.17349e-21	4.98032e-09	4	0.0140437	0.554712	0.0268623	0.00396614	0.39209	0.00832589	20.7883
3175	-27016.53	-26847.18	-169.3458	0.01270978	0.0002168608	0.8396178	0.8236043	0.322921	0.286466	0.130243	0.26037	2.39065e-48	2.31452e-24	2.48507e-10	4	0.00802094	0.552306	0.0207396	0.00534834	0.406725	0.00685939	22.36081
3180	-27022.02	-26851.83	-170.1883	0.04977095	0.0002282411	0.8399396	0.8228108	0.323106	0.28663	0.130318	0.259947	4.45627e-13	9.96111e-07	0.00516096	3.99484	0.00793532	0.553508	0.0234814	0.0113015	0.396007	0.00776622	21.47424
3185	-27019.55	-26851.92	-167.6278	0.007250553	0.0002367062	0.8430281	0.8225521	0.325103	0.282505	0.133763	0.258629	5.15633e-84	3.4008e-42	9.8689e-18	4	0.00579971	0.514528	0.0218277	0.0104244	0.434778	0.0126429	21.05295
3190	-27018.38	-26850.38	-168.0026	0.002893983	0.0002377191	0.8429955	0.8242994	0.324127	0.281657	0.133362	0.260854	5.13527e-209	1.07364e-104	1.13324e-43	4	0.00337669	0.539251	0.0210233	0.0106313	0.414107	0.0116115	21.12699
3195	-27015.83	-26847.4	-168.4306	0.009553891	0.0002333473	0.8438508	0.822866	0.329393	0.279822	0.132202	0.258584	5.3868e-64	3.47527e-32	1.40749e-13	4	0.00515696	0.520378	0.0182726	0.0118168	0.435654	0.00872179	20.03997
3200	-27018.11	-26848.35	-169.7549	0.06747598	0.0002554993	0.8406525	0.8243183	0.326068	0.287091	0.130867	0.255974	6.63319e-10	3.83743e-05	0.0234895	3.97647	0.00536241	0.569403	0.0199941	0.00891578	0.389015	0.00730966	19.46071
3205	-27022.1	-26853.68	-168.411	0.04503165	0.0002619533	0.8410082	0.8238988	0.326068	0.287091	0.130867	0.255974	2.37807e-14	2.30201e-07	0.00281035	3.99719	0.011597	0.567891	0.019941	0.00334334	0.387982	0.009246	18.22278
3210	-27018.37	-26851.4	-166.9707	0.02330091	0.000255306	0.8422676	0.8228447	0.322479	0.283954	0.131842	0.261726	8.11085e-27	1.3469e-13	7.2895e-06	3.99999	0.0116071	0.568385	0.0223683	0.00301269	0.388319	0.00630743	20.79102
3215	-27021.82	-26854.57	-167.2516	0.04701954	0.0002283031	0.8433678	0.8205967	0.325406	0.282727	0.131272	0.260595	8.73619e-14	4.41147e-07	0.00368096	3.99632	0.00656258	0.536539	0.0287552	0.00430889	0.420288	0.00354612	21.41471
3220	-27018.78	-26851.22	-167.5606	0.07926026	0.0002536233	0.8436797	0.8219811	0.32493	0.282313	0.133438	0.259319	1.40436e-08	0.000176395	0.0442477	3.95558	0.00983845	0.531681	0.0256597	0.00433543	0.424901	0.00358503	20.46081
3225	-27029.71	-26857.6	-172.1073	0.01622341	0.0002369139	0.8444647	0.8216796	0.323843	0.282942	0.134763	0.258452	4.34028e-38	3.11766e-19	3.34243e-08	4	0.0086823	0.504303	0.0203041	0.0067546	0.439406	0.02055	17.59473
3230	-27023.49	-26853.55	-169.9382	0.01736859	0.0002279739	0.8454548	0.8223908	0.328245	0.286912	0.131507	0.253336	1.21414e-35	5.21387e-18	1.07582e-07	4	0.0116238	0.526219	0.022964	0.00217475	0.413776	0.0232422	22.68398
3235	-27018.2	-26849.25	-168.9448	0.0365353	0.0002511645	0.84542	0.8220945	0.327722	0.286455	0.132889	0.252933	1.85225e-17	6.42922e-09	0.000636868	3.99936	0.0117665	0.514737	0.0232458	0.00527206	0.433227	0.0117522	18.65745
3240	-27021.46	-26855.55	-165.9063	0.06286164	0.0002631261	0.8455344	0.8236715	0.329949	0.288402	0.134223	0.247425	1.46925e-10	1.80673e-05	0.0171816	3.9828	0.0113373	0.515615	0.0348929	0.00704698	0.420792	0.0103163	19.74903
3245	-27026.86	-26861.33	-165.53	0.01961688	0.0002612667	0.8413723	0.8253487	0.31689	0.291461	0.141599	0.25005	1.13999e-31	5.05118e-16	7.17798e-07	4	0.0104391	0.555387	0.0236619	0.0046252	0.396174	0.00971276	17.88979
3250	-27028.34	-26862.17	-166.1769	0.002083656	0.0002729836	0.8423156	0.8259529	0.321267	0.295487	0.122996	0.26025	6.38346e-290	3.78562e-145	1.8406e-60	4	0.0135236	0.555407	0.0162691	0.00577618	0.401489	0.00753502	17.76061
3255	-27032.43	-26863.17	-169.2566	0.06310579	0.0002338968	0.8409383	0.8251242	0.322169	0.282979	0.133986	0.260866	1.60004e-10	1.8854e-05	0.0174883	3.98249	0.0127487	0.523585	0.0161417	0.00869036	0.430146	0.00868889	20.29303
3260	-27025.63	-26854.94	-170.6861	0.04938528	0.0002482758	0.841905	0.8250202	0.323282	0.283958	0.130993	0.261767	3.58534e-13	8.93514e-07	0.00493336	3.99507	0.00998367	0.536248	0.0281295	0.0110543	0.402769	0.0118154	19.02917
3265	-27018.32	-26849.08	-169.2421	0.04011911	0.0002416379	0.8401425	0.8249145	0.323094	0.283792	0.137981	0.255134	5.48882e-16	3.49878e-08	0.00128618	3.99871	0.00543837	0.535379	0.0280839	0.00586941	0.413433	0.0117963	21.84853
3270	-27022.66	-26855.24	-167.4235	0.02003953	0.0002545157	0.8372298	0.8259942	0.327632	0.27538	0.135819	0.261169	5.06021e-31	1.06417e-15	9.77906e-07	4	0.00858957	0.542709	0.0219268	0.00535543	0.409728	0.0116906	19.28755
3275	-27027.05	-26860.01	-167.0395	0.02076768	0.0002484535	0.8386087	0.8255271	0.326376	0.279103	0.13589	0.258631	5.72125e-30	3.57802e-15	1.61747e-06	4	0.00938657	0.5019	0.0263618	0.0045498	0.447746	0.0100559	22.28721
3280	-27023.23	-26854.57	-168.6681	0.004922275	0.0002209844	0.8401652	0.823448	0.327065	0.276659	0.137596	0.258681	2.72637e-123	7.82154e-62	6.97825e-26	4	0.00582504	0.501444	0.0263378	0.00486565	0.447339	0.0141882	22.28721
3285	-27038.21	-26871.25	-166.9659	0.05721629	0.0002255454	0.8400691	0.8226554	0.324911	0.279106	0.135842	0.260141	1.66923e-11	6.09269e-06	0.0109425	3.98905	0.00786449	0.567453	0.0236486	0.0065692	0.384191	0.0102737	26.04716
3290	-27030.64	-26860.79	-169.8516	0.04085134	0.0002114794	0.8396253	0.8206192	0.323757	0.280152	0.136352	0.259739	1.01956e-15	4.76821e-08	0.00146244	3.99854	0.00658565	0.508337	0.0294452	0.0075217	0.439896	0.00821446	25.0836
3295	-27031.07	-26861.96	-169.1094	0.03529964	0.0002335608	0.8365598	0.8231866	0.32888	0.282271	0.130201	0.258647	4.90856e-18	3.31003e-09	0.000483534	3.99952	0.00807008	0.570164	0.0223476	0.00848331	0.384139	0.0067964	23.62509
3300	-27024.71	-26855.52	-169.1903	0.04715216	0.0002085863	0.8367493	0.8233368	0.32716	0.285731	0.131405	0.255703	9.49132e-14	4.59813e-07	0.0037448	3.99625	0.010874	0.523668	0.0279384	0.00670325	0.423327	0.00748974	24.47755
3305	-27026.51	-26856.64	-169.8704	0.003201905	0.0002243255	0.8360913	0.8230375	0.32716	0.285731	0.131405	0.255703	5.21497e-189	1.08191e-94	1.60718e-39	4	0.00649669	0.541127	0.0311725	0.00772951	0.404796	0.0086784	22.05984
3310	-27025.1	-26854.36	-170.7397	0.002653144	0.0002167547	0.8355885	0.824307	0.327254	0.285813	0.131157	0.255776	6.69779e-228	3.87751e-114	1.3659e-47	4	0.00907886	0.555619	0.0321643	0.00793652	0.386101	0.0091005	22.31696
3315	-27025.54	-26853.64	-171.9015	0.03435443	0.0002230071	0.8340098	0.8235177	0.325555	0.284329	0.134457	0.255659	1.66633e-18	1.92873e-09	0.000386465	3.99961	0.0119511	0.534993	0.0298512	0.0105315	0.404847	0.00782572	22.55259
3320	-27024.04	-26851.04	-173.0066	0.06574351	0.000218947	0.8363324	0.8237704	0.326777	0.283814	0.134213	0.255196	3.86117e-10	2.9282e-05	0.0209952	3.97898	0.00786821	0.545636	0.0282636	0.00155925	0.412901	0.00377282	20.9812
3325	-27047.72	-26869.78	-177.9341	0.04383257	0.0002048506	0.8361955	0.8240851	0.325561	0.282758	0.133713	0.257968	1.02464e-14	1.51121e-07	0.00236007	3.99764	0.00859851	0.553991	0.0303593	0.00148269	0.392629	0.0129397	27.87298
3330	-27038.05	-26861.33	-176.7237	0.01314148	0.0001904773	0.8354744	0.8223801	0.322799	0.284277	0.132579	0.260344	8.60231e-47	1.38833e-23	5.22676e-10	4	0.0112329	0.48863	0.0267775	0.0167137	0.445233	0.0114131	26.12553
3335	-27025.98	-26850.75	-175.2312	0.07665135	0.000192018	0.8344112	0.8202685	0.326778	0.282607	0.1318	0.258814	7.74684e-09	0.000131041	0.0391116	3.96076	0.0108119	0.499446	0.0271718	0.0160872	0.428543	0.0179408	26.44159
3340	-27022.52	-26848.49	-174.0339	0.03034727	0.00018607	0.8332683	0.8213316	0.329319	0.284804	0.132825	0.253052	8.09102e-21	1.34444e-10	0.000127991	3.99987	0.00768897	0.496152	0.0168741	0.00936072	0.451042	0.0188827	25.96678
3345	-27034.66	-26859.8	-174.8607	0.04547527	0.0001792862	0.8351328	0.8217567	0.329249	0.284744	0.133009	0.252998	3.21082e-14	2.67478e-07	0.00299091	3.99701	0.00984025	0.576985	0.0211815	0.00878318	0.373624	0.00958632	31.71054
3350	-27024.66	-26853.55	-171.1054	0.04949599	0.0002181415	0.8313472	0.8209935	0.323067	0.285311	0.133274	0.258348	3.81762e-13	9.21994e-07	0.00499801	3.995	0.0122588	0.504407	0.024714	0.0107486	0.434703	0.0131687	26.74842
3355	-27019.54	-26849.83	-169.7115	0.0131764	0.0002143579	0.8293475	0.8197056	0.321621	0.283839	0.137525	0.257014	1.13764e-46	1.59657e-23	5.53887e-10	4	0.00607652	0.515147	0.0252402	0.00301609	0.443959	0.00656134	22.5552
3360	-27019.43	-26851.05	-168.3716	0.03011957	0.0002226214	0.8291269	0.8189507	0.325658	0.279324	0.135338	0.25968	5.72842e-21	1.13127e-10	0.000119144	3.99988	0.00450736	0.50656	0.0287654	0.00280646	0.449995	0.00736496	21.11806
3365	-27015.15	-26847.6	-167.5464	0.06114261	0.0002272653	0.8292298	0.8220431	0.326858	0.280354	0.131353	0.261435	7.90577e-11	1.3255e-05	0.0151087	3.98488	0.00810966	0.536932	0.0208059	0.0125241	0.41032	0.011308	22.09715
3370	-27023.75	-26850.84	-172.9128	0.05379681	0.0002113584	0.8300356	0.8227393	0.32952	0.278677	0.131581	0.260222	3.58031e-12	2.82251e-06	0.00795115	3.99205	0.00816827	0.51151	0.0180682	0.00794076	0.438489	0.0158238	23.38886
3375	-27028.01	-26858.32	-169.6945	0.0203582	0.0001961872	0.8292693	0.8232234	0.326659	0.286979	0.13294	0.253422	1.49426e-30	1.82863e-15	1.22424e-06	4	0.007888	0.513909	0.0198929	0.00449478	0.440545	0.0132708	26.09458
3380	-27024.46	-26851.1	-173.3606	0.03387855	0.0002067958	0.8302622	0.8211598	0.320134	0.281247	0.131917	0.266701	9.45425e-19	1.45285e-09	0.000343603	3.99966	0.00472583	0.555604	0.0225169	0.00628297	0.396255	0.0146154	25.45156
3385	-27031.9	-26856.98	-174.9181	0.02880317	0.0002001539	0.8309586	0.8193392	0.320845	0.283961	0.13221	0.262983	6.99156e-22	3.95261e-11	7.7017e-05	3.99992	0.0059506	0.523449	0.0212138	0.013981	0.427472	0.00793346	24.0647
3390	-27031.34	-26859.2	-172.1397	0.02110311	0.0002058546	0.8335898	0.817794	0.320325	0.2835	0.133619	0.262556	1.65298e-29	6.08162e-15	2.01575e-06	4	0.00958113	0.529649	0.021465	0.00418371	0.432534	0.0025874	26.6269
3395	-27042.05	-26868.59	-173.4577	0.01267988	0.0002024701	0.834346	0.8195293	0.319755	0.282995	0.135161	0.262089	1.84856e-48	2.03526e-24	2.35594e-10	4	0.00464304	0.525987	0.0193204	0.00415478	0.429544	0.0163517	25.95144
3400	-27034.59	-26859.42	-175.1736	0.05374198	0.000191478	0.8342507	0.8171365	0.321857	0.284856	0.130172	0.263116	3.48744e-12	2.78568e-06	0.00790793	3.99209	0.00680583	0.528198	0.0213598	0.00796767	0.421317	0.0143513	27.93924
3405	-27034.52	-26858.38	-176.1436	0.05374198	0.0001761407	0.8340482	0.8143967	0.320215	0.283402	0.134609	0.261774	3.48744e-12	2.78568e-06	0.00790793	3.99209	0.00896397	0.521737	0.0161716	0.0102745	0.42238	0.0204735	25.92679
3410	-27025.18	-26851.05	-174.1255	0.08005612	0.0001864917	0.8348065	0.8126737	0.325809	0.288354	0.130529	0.255307	1.67084e-08	0.000192392	0.0458711	3.95394	0.00817446	0.541245	0.0198556	0.00440689	0.414771	0.0115468	27.06304
3415	-27022.99	-26847.16	-175.8253	0.005413162	0.0002042069	0.8334678	0.8119337	0.325719	0.288274	0.13077	0.255237	3.36826e-112	2.74906e-56	1.3979e-23	4	0.00809362	0.535892	0.0216295	0.00169102	0.418399	0.0142947	23.8239
3420	-27033.9	-26855.9	-178.0063	0.1042737	0.0001742841	0.8344596	0.810829	0.325915	0.285485	0.130848	0.257751	9.28703e-07	0.00143123	0.105423	3.89314	0.00862546	0.529753	0.0259314	0.00142217	0.412354	0.0219138	27.16398
3425	-27031.84	-26853.42	-178.4264	0.05067387	0.0001908222	0.8332245	0.8123623	0.322648	0.286323	0.135862	0.255167	7.31888e-13	1.27647e-06	0.00572034	3.99428	0.0115825	0.53727	0.0213262	0.00376547	0.418206	0.00784976	25.07482
3430	-27027.71	-26852.33	-175.3803	0.07279845	0.0001903413	0.8329917	0.8108283	0.31985	0.287505	0.136423	0.256221	2.97641e-09	8.12516e-05	0.0320722	3.96785	0.00777763	0.532965	0.015817	0.00923345	0.428945	0.00526152	25.83566
3435	-27031.32	-26855.07	-176.2494	0.01566939	0.0001771701	0.8363117	0.811599	0.321921	0.285462	0.137306	0.255311	2.11563e-39	6.88351e-20	1.78573e-08	4	0.00670487	0.555216	0.0342369	0.00961894	0.385101	0.0091229	30.67612
3440	-27032.62	-26855.43	-177.1881	0.04349705	0.000199045	0.8374038	0.8120035	0.325501	0.289273	0.126506	0.258719	8.0287e-15	1.33775e-07	0.00224365	3.99776	0.0095042	0.552231	0.0282931	0.00967482	0.387338	0.0129591	24.22089
3445	-27029.03	-26853.03	-175.9947	0.00945499	0.000197158	0.8393849	0.8107444	0.322541	0.290952	0.12724	0.259267	1.18077e-64	1.62708e-32	1.02722e-13	4	0.00921899	0.535659	0.0274441	0.00938449	0.401289	0.0170044	26.11681
3450	-27041.35	-26865.18	-176.1742	0.03129442	0.0001825264	0.8405341	0.8110928	0.332725	0.286778	0.131752	0.248744	3.22383e-20	2.68342e-10	0.000170496	3.99983	0.008273	0.480693	0.024628	0.0075594	0.444172	0.0346744	27.18414
3455	-27037.43	-26863.49	-173.943	0.03998939	0.0001924821	0.8400079	0.8102005	0.329725	0.274933	0.136616	0.258726	4.90692e-16	3.30816e-08	0.00125663	3.99874	0.00879668	0.47158	0.0146097	0.00548017	0.472288	0.0272457	27.41155
3460	-27033.46	-26858.64	-174.8234	0.0157746	0.0001924821	0.8401004	0.8111434	0.325705	0.287896	0.124487	0.261913	3.8167e-39	9.2455e-20	2.0183e-08	4	0.0088055	0.524692	0.0255521	0.00448568	0.426017	0.0104476	30.84481
3465	-27029.58	-26855.12	-174.4556	0.007627908	0.000200991	0.8379777	0.8116576	0.325537	0.287747	0.124423	0.262294	6.60919e-80	3.85009e-40	7.02575e-17	4	0.00630331	0.563934	0.0274632	0.00482117	0.380103	0.0173756	25.94267
3470	-27032.23	-26856.93	-175.3031	0.009527378	0.0001961619	0.8398012	0.8119434	0.325241	0.287486	0.125218	0.262055	3.59724e-64	2.83994e-32	1.29436e-13	4	0.00968754	0.504196	0.0310051	0.00349755	0.429124	0.0224898	28.66842
3475	-27033.52	-26859.83	-173.688	0.00910606	0.0001698868	0.8403789	0.8106774	0.327233	0.291496	0.12651	0.25476	4.28754e-67	9.80492e-34	3.20144e-14	4	0.00754417	0.546276	0.0287869	0.00324031	0.398423	0.0157302	30.47981
3480	-27026.4	-26850.33	-176.0683	0.03813751	0.0001746142	0.8409464	0.8082525	0.330294	0.286528	0.127143	0.256034	9.11765e-17	1.42623e-08	0.000886365	3.99911	0.00698337	0.549387	0.0225358	0.00695808	0.400692	0.013444	30.47981
3485	-27025.69	-26847.84	-177.8457	0.05061098	0.0001846792	0.8406646	0.8057442	0.328935	0.285349	0.12662	0.259096	7.07433e-13	1.25497e-06	0.00568016	3.99432	0.00986739	0.559758	0.0209775	0.0102278	0.394022	0.00514723	28.17402
3490	-27029.21	-26856.31	-172.9001	0.03238348	0.0002135795	0.8393832	0.8063055	0.326978	0.286277	0.126808	0.259938	1.42985e-19	5.65077e-10	0.000232222	3.99977	0.0111548	0.560262	0.0209963	0.00941859	0.394376	0.00379238	26.43215
3495	-27026.84	-26855.27	-171.5682	0.01641551	0.0002045984	0.8371553	0.803939	0.325362	0.284862	0.131123	0.258653	1.17971e-37	5.13985e-19	4.11309e-08	4	0.0100776	0.534732	0.0209935	0.00845931	0.416733	0.00900468	27.29285
